"x" "y"
-7.17623886568984 40.3179471702194
-7.51828638527795 40.2260134495396
-7.40427054541524 40.2260134495396
-7.29025470555254 40.2260134495396
-7.17623886568984 40.2260134495396
-7.86033390486605 40.1340797288598
-7.74631806500335 40.1340797288598
-7.63230222514065 40.1340797288598
-7.51828638527795 40.1340797288598
-7.40427054541524 40.1340797288598
-7.29025470555254 40.1340797288598
-7.17623886568984 40.1340797288598
-8.20238142445416 40.0421460081799
-8.08836558459146 40.0421460081799
-7.97434974472876 40.0421460081799
-7.86033390486605 40.0421460081799
-7.74631806500335 40.0421460081799
-7.63230222514065 40.0421460081799
-7.51828638527795 40.0421460081799
-7.40427054541524 40.0421460081799
-7.29025470555254 40.0421460081799
-7.17623886568984 40.0421460081799
-8.54442894404227 39.9502122875001
-8.43041310417956 39.9502122875001
-8.31639726431686 39.9502122875001
-8.20238142445416 39.9502122875001
-8.08836558459146 39.9502122875001
-7.97434974472876 39.9502122875001
-7.86033390486605 39.9502122875001
-7.74631806500335 39.9502122875001
-7.63230222514065 39.9502122875001
-7.51828638527795 39.9502122875001
-7.40427054541524 39.9502122875001
-7.29025470555254 39.9502122875001
-7.17623886568984 39.9502122875001
-8.88647646363037 39.8582785668203
-8.77246062376767 39.8582785668203
-8.65844478390497 39.8582785668203
-8.54442894404227 39.8582785668203
-8.43041310417956 39.8582785668203
-8.31639726431686 39.8582785668203
-8.20238142445416 39.8582785668203
-8.08836558459146 39.8582785668203
-7.97434974472876 39.8582785668203
-7.86033390486605 39.8582785668203
-7.74631806500335 39.8582785668203
-7.63230222514065 39.8582785668203
-7.51828638527795 39.8582785668203
-7.40427054541524 39.8582785668203
-7.29025470555254 39.8582785668203
-7.17623886568984 39.8582785668203
-9.11450814335578 39.7663448461405
-9.00049230349308 39.7663448461405
-8.88647646363037 39.7663448461405
-8.77246062376767 39.7663448461405
-8.65844478390497 39.7663448461405
-8.54442894404227 39.7663448461405
-8.43041310417956 39.7663448461405
-8.31639726431686 39.7663448461405
-8.20238142445416 39.7663448461405
-8.08836558459146 39.7663448461405
-7.97434974472876 39.7663448461405
-7.86033390486605 39.7663448461405
-7.74631806500335 39.7663448461405
-7.63230222514065 39.7663448461405
-7.51828638527795 39.7663448461405
-7.40427054541524 39.7663448461405
-7.29025470555254 39.7663448461405
-7.17623886568984 39.7663448461405
-7.06222302582714 39.7663448461405
-9.45655566294388 39.6744111254607
-9.34253982308118 39.6744111254607
-9.22852398321848 39.6744111254607
-9.11450814335578 39.6744111254607
-9.00049230349308 39.6744111254607
-8.88647646363037 39.6744111254607
-8.77246062376767 39.6744111254607
-8.65844478390497 39.6744111254607
-8.54442894404227 39.6744111254607
-8.43041310417956 39.6744111254607
-8.31639726431686 39.6744111254607
-8.20238142445416 39.6744111254607
-8.08836558459146 39.6744111254607
-7.97434974472876 39.6744111254607
-7.86033390486605 39.6744111254607
-7.74631806500335 39.6744111254607
-7.63230222514065 39.6744111254607
-7.51828638527795 39.6744111254607
-7.40427054541524 39.6744111254607
-7.29025470555254 39.6744111254607
-7.17623886568984 39.6744111254607
-7.06222302582714 39.6744111254607
-9.57057150280659 39.5824774047809
-9.45655566294388 39.5824774047809
-9.34253982308118 39.5824774047809
-9.22852398321848 39.5824774047809
-9.11450814335578 39.5824774047809
-9.00049230349308 39.5824774047809
-8.88647646363037 39.5824774047809
-8.77246062376767 39.5824774047809
-8.65844478390497 39.5824774047809
-8.54442894404227 39.5824774047809
-8.43041310417956 39.5824774047809
-8.31639726431686 39.5824774047809
-8.20238142445416 39.5824774047809
-8.08836558459146 39.5824774047809
-7.97434974472876 39.5824774047809
-7.86033390486605 39.5824774047809
-7.74631806500335 39.5824774047809
-7.63230222514065 39.5824774047809
-7.51828638527795 39.5824774047809
-7.40427054541524 39.5824774047809
-7.29025470555254 39.5824774047809
-7.17623886568984 39.5824774047809
-7.06222302582714 39.5824774047809
-9.45655566294388 39.4905436841011
-9.34253982308118 39.4905436841011
-9.22852398321848 39.4905436841011
-9.11450814335578 39.4905436841011
-9.00049230349308 39.4905436841011
-8.88647646363037 39.4905436841011
-8.77246062376767 39.4905436841011
-8.65844478390497 39.4905436841011
-8.54442894404227 39.4905436841011
-8.43041310417956 39.4905436841011
-8.31639726431686 39.4905436841011
-8.20238142445416 39.4905436841011
-8.08836558459146 39.4905436841011
-7.97434974472876 39.4905436841011
-7.86033390486605 39.4905436841011
-7.74631806500335 39.4905436841011
-7.63230222514065 39.4905436841011
-7.51828638527795 39.4905436841011
-7.40427054541524 39.4905436841011
-7.29025470555254 39.4905436841011
-7.17623886568984 39.4905436841011
-7.06222302582714 39.4905436841011
-9.45655566294388 39.3986099634213
-9.34253982308118 39.3986099634213
-9.22852398321848 39.3986099634213
-9.11450814335578 39.3986099634213
-9.00049230349308 39.3986099634213
-8.88647646363037 39.3986099634213
-8.77246062376767 39.3986099634213
-8.65844478390497 39.3986099634213
-8.54442894404227 39.3986099634213
-8.43041310417956 39.3986099634213
-8.31639726431686 39.3986099634213
-8.20238142445416 39.3986099634213
-8.08836558459146 39.3986099634213
-7.97434974472876 39.3986099634213
